time_ps,mlp_epot,mlp_ekin,mlp_etot,mha_epot,mha_ekin,mha_etot,conv_epot,conv_ekin,conv_etot,comb_epot,comb_ekin,comb_etot,MACE_epot,MACE_ekin,MACE_etot
0.051,-8827.223976997318,7.96250197162097,-8819.261475025698,-8826.800639656964,7.822548856421778,-8818.978090800541,-8825.616898683491,8.050577240057027,-8817.566321443433,-8826.663703111592,8.21662422445505,-8818.447078887137,-133095.4496823523,9.171201773082473,-133086.27848057923
0.0515,-8827.230295328083,7.968811937634722,-8819.261483390448,-8826.801181224766,7.832114650316633,-8818.96906657445,-8825.625064281407,8.065888841019198,-8817.559175440387,-8826.675904301586,8.228817016235675,-8818.44708728535,-133095.4699867732,9.191506135555887,-133086.27848063764
0.052,-8827.236658243122,7.975175710816119,-8819.261482532305,-8826.8107984342,7.84173529424374,-8818.969063139957,-8825.640478519383,8.081294875220118,-8817.559183644162,-8826.688190964642,8.241094003268206,-8818.447096961374,-133095.49044397747,9.211963281126673,-133086.27848069635
0.0525,-8827.24307003397,7.981593010636469,-8819.261477023334,-8826.820476201954,7.851410197180057,-8818.969066004775,-8825.655990389767,8.096795950460859,-8817.559194439305,-8826.7005392589,8.253454727452718,-8818.447084531446,-133095.51105301912,9.23257226387151,-133086.27848075525
0.053,-8827.249554065647,7.988063533059478,-8819.261490532588,-8826.83020236868,7.861138950745937,-8818.969063417933,-8825.67158218998,8.112391439782805,-8817.559190750197,-8826.712618497791,8.265898648658432,-8818.446719849133,-133095.5318129485,9.253332134127865,-133086.27848081436
0.0535,-8827.256075529041,7.994586972612146,-8819.261488556429,-8826.839981941166,7.8709211531573,-8818.96906078801,-8825.68728086132,8.128080699281531,-8817.559200162039,-8826.757470992985,8.278422458033315,-8818.479048534951,-133095.55272281225,9.274241938571583,-133086.27848087368
0.054,-8827.262644676151,8.001163061594148,-8819.261481614558,-8826.849829343739,7.8807563700727785,-8818.969072973667,-8825.703041044655,8.143863078377485,-8817.559177966277,-8826.770080713215,8.291025237371752,-8818.479055475844,-133095.5737816535,9.295300720294197,-133086.27848093322
0.0545,-8827.269275573673,8.007791493260989,-8819.261484080413,-8826.859704998913,7.890644174675583,-8818.969060824238,-8825.71892532486,8.159737921080632,-8817.55918740378,-8826.782766012135,8.303709144440877,-8818.479056867694,-133095.59498851185,9.316507518879957,-133086.27848099297
0.055,-8827.275951770725,8.01447195972868,-8819.261479810997,-8826.830349472943,7.900584928483529,-8818.929764544459,-8825.734889713707,8.175704561382405,-8817.559185152324,-8826.795528677883,8.316473674834874,-8818.479055003048,-133095.61634242337,9.337861370482564,-133086.2784810529
0.0555,-8827.282685903492,8.021204161714067,-8819.261481741778,-8826.84159222025,7.9105776230308695,-8818.931014597218,-8825.750938264313,8.191762347052432,-8817.55917591726,-8826.808371213856,8.329318314094671,-8818.479052899762,-133095.63784242093,9.359361307901613,-133086.27848111303
0.056,-8827.289466289463,8.027987798410177,-8819.261478491053,-8826.851634410801,7.920621057996505,-8818.931013352805,-8825.767095474186,8.207910599004457,-8817.559184875181,-8826.820645955982,8.342242436827297,-8818.478403519155,-133095.659487534,9.381006360658734,-133086.27848117333
0.0565,-8827.296306756916,8.034822566844735,-8819.261484190072,-8826.821651128712,7.930715433287775,-8818.890935695425,-8825.783325640145,8.224148652955188,-8817.55917698719,-8826.833646444264,8.355245523935059,-8818.478400920329,-133095.6812767889,9.40279555507302,-133086.27848123384
0.057,-8827.30318727869,8.041708160768092,-8819.261479117922,-8826.83180621046,7.9408603112220195,-8818.890945899238,-8825.79509785551,8.240477405393442,-8817.554620450117,-8826.850966361942,8.368326601003309,-8818.48263976094,-133095.70320920885,9.424727914336316,-133086.27848129452
0.0575,-8827.31012406725,8.048644272650877,-8819.261479794599,-8826.84199991602,7.951055240969523,-8818.89094467505,-8825.811518994751,8.256896162252994,-8817.554622832498,-8826.864139226856,8.381485105481907,-8818.482654121375,-133095.72528381392,9.446802458588406,-133086.27848135534
0.058,-8827.317116407337,8.05563060208626,-8819.261485805251,-8826.854743985119,7.961299868039023,-8818.89344411708,-8825.82803275961,8.27340269850012,-8817.55463006111,-8826.879431632939,8.39472103756382,-8818.484710595374,-133095.74749962136,9.46901820499162,-133086.27848141638
0.0585,-8827.324150709095,8.062666845347941,-8819.261483863747,-8826.865032342854,7.971593777121185,-8818.893438565732,-8825.844606963577,8.28999634167351,-8817.554610621904,-8826.892751125279,8.408033872440065,-8818.484717252839,-133095.76985564534,9.491374167804954,-133086.27848147752
0.059,-8827.331239608708,8.069752687595077,-8819.261486921112,-8826.846694377842,7.981937312258678,-8818.864757065583,-8825.868487445297,8.306676803562613,-8817.561810641735,-8826.907092002812,8.421422787388106,-8818.485669215424,-133095.79235089736,9.513869358457796,-133086.2784815389
0.0595,-8827.338370946827,8.07688783002671,-8819.261483116801,-8826.85772898573,7.992329916636923,-8818.865399069093,-8825.885249105873,8.323443414146046,-8817.561805691726,-8826.920565155926,8.434887210690238,-8818.485677945237,-133095.814984386,9.536502785623137,-133086.27848160037
0.06,-8827.345550922337,8.084071961467975,-8819.261478960869,-8826.86816909689,8.00277027383705,-8818.865398823053,-8825.902112213555,8.340295072356767,-8817.561817141197,-8826.934085873547,8.448426867459197,-8818.485659006088,-133095.83775511733,9.559273455290366,-133086.27848166204
0.0605,-8827.352783826771,8.09130476165504,-8819.261479065115,-8826.878650216046,8.013258044819935,-8818.865392171225,-8825.919055847111,8.357231061178387,-8817.561824785933,-8826.948367265644,8.46204124193373,-8818.48632602371,-133095.86066209467,9.582180370837579,-133086.27848172383
0.061,-8827.360066560688,8.09858593895736,-8819.261480621732,-8826.88917854208,8.023792793783368,-8818.865385748297,-8825.936063734474,8.374250712303013,-8817.561813022172,-8826.962055472317,8.475729768594865,-8818.486325703721,-133095.88370431887,9.605222533103369,-133086.27848178576
0.0615,-8827.367401746693,8.105915182140018,-8819.261486564554,-8826.899765876713,8.034374081281982,-8818.86539179543,-8825.953162876549,8.391353359116163,-8817.561809517432,-8826.975810197773,8.489491797520113,-8818.486318400253,-133095.9068807883,9.628398940458094,-133086.27848184784
0.062,-8827.374774841252,8.113292162126804,-8819.261482679125,-8826.905747918072,8.04500194623628,-8818.860745971835,-8825.970352379265,8.408538272600975,-8817.561814106664,-8826.989640978756,8.503326717541054,-8818.486314261216,-133095.9301904989,9.651708588874635,-133086.27848191003
0.0625,-8827.38219490427,8.120716576525101,-8819.261478327746,-8826.916422752323,8.055675959774812,-8818.860746792549,-8825.967343179169,8.425805993774121,-8817.541537185394,-8827.003544596615,8.517233945175036,-8818.48631065144,-133095.95363244438,9.675150471998585,-133086.27848197237
0.063,-8827.389667419377,8.128188110386755,-8819.26147930899,-8826.929501799526,8.066395292578271,-8818.863106506948,-8825.984693077984,8.443155825346128,-8817.541537252639,-8827.031537560406,8.531205976447914,-8818.500331583959,-133095.97720561604,9.698723581217887,-133086.27848203483
0.0635,-8827.397201684895,8.135706456412318,-8819.261495228482,-8826.94025185484,8.0771594868622,-8818.863092367978,-8826.002123800698,8.460585791595854,-8817.541538009102,-8827.060830859127,8.545247354114524,-8818.515583505012,-133096.00090900314,9.722426905731892,-133086.2784820974
0.064,-8827.404762653294,8.143271292751693,-8819.261491360543,-8826.951053885403,8.087968017707345,-8818.863085867695,-8826.019631413403,8.478095187769837,-8817.541536225634,-8827.067921666088,8.559362298501838,-8818.508559367587,-133096.0247415927,9.746259432619825,-133086.2784821601
0.0645,-8827.41236939806,8.150882292896243,-8819.261487105165,-8826.961923388424,8.098820426373033,-8818.863102962052,-8826.037215439263,8.495683284904974,-8817.541532154357,-8827.08211174387,8.573545136403318,-8818.508566607466,-133096.0487023698,9.770220146908667,-133086.27848222287
0.065,-8827.420025495472,8.158539149794148,-8819.261486345678,-8826.972813514652,8.109716258357562,-8818.863097256295,-8826.054892329159,8.513349358983207,-8817.541542970175,-8827.089985279026,8.587796945137544,-8818.502188333889,-133096.07279031744,9.79430803164043,-133086.2784822858
0.0655,-8827.427721170368,8.166241560803158,-8819.261479609566,-8826.98373892683,8.120655072108478,-8818.863083854721,-8826.058873323384,8.531093010895416,-8817.527780312488,-8827.103532699528,8.602117166531729,-8818.501415532995,-133096.09700441675,9.818522067938806,-133086.2784823488
0.066,-8827.435469297352,8.173989206347576,-8819.261480091005,-8826.997027901592,8.131636544578571,-8818.865391357014,-8826.077136424961,8.5489120710266,-8817.528224353935,-8827.117930559101,8.61650557404355,-8818.501424985057,-133096.121343647,9.842861235075206,-133086.27848241193
0.0665,-8827.44326367754,8.181781754812857,-8819.261481922727,-8827.005067614498,8.142660254959274,-8818.862407359538,-8826.09503701109,8.566805491544985,-8817.528231519544,-8827.132382301274,8.63096141818524,-8818.501420883089,-133096.14580698567,9.867324510534141,-133086.27848247514
0.067,-8827.451108840885,8.189618883733022,-8819.261489957153,-8827.011264232578,8.153725623302243,-8818.857538609276,-8826.113004116001,8.584773954577262,-8817.528230161424,-8827.147275594654,8.645483919267074,-8818.501791675388,-133096.1703934085,9.891910870077991,-133086.27848253844
0.0675,-8827.458988336506,8.197500276797582,-8819.261488059708,-8827.022358921948,8.164832165312117,-8818.857526756636,-8826.136907009068,8.602813767701377,-8817.534093241366,-8827.161847738209,8.660072396089452,-8818.50177534212,-133096.19510188964,9.916619287811088,-133086.27848260183
0.068,-8827.466907886448,8.205425632186342,-8819.261482254262,-8827.033509520474,8.175979417710405,-8818.857530102763,-8826.155019668522,8.620924164367214,-8817.534095504156,-8827.17833342928,8.674722689557807,-8818.50361073972,-133096.21993140155,9.941448736243055,-133086.2784826653
0.0685,-8827.474874881687,8.213394627077639,-8819.26148025461,-8827.052455572071,8.18716701573291,-8818.865288556339,-8826.173195032063,8.63910735472902,-8817.534087677333,-8827.193455842915,8.689433692093528,-8818.50402215082,-133096.2448809152,9.9663981863532,-133086.27848272887
0.069,-8827.482889799061,8.22140693092052,-8819.26148286814,-8827.069332150402,8.198394539311778,-8818.870937611091,-8826.19145813364,8.657362596885786,-8817.534095536756,-8827.208245424214,8.704208257729064,-8818.504037166485,-133096.26994940013,9.9914666076542,-133086.27848279246
0.0695,-8827.490946916523,8.229462210522458,-8819.261484706001,-8827.080593971195,8.209661455962404,-8818.870932515232,-8826.213444141331,8.675689109674021,-8817.537755031657,-8827.223091033879,8.719046048608098,-8818.504044985271,-133096.29513582442,10.016652968252066,-133086.27848285617
0.07,-8827.499037889424,8.237560155937384,-8819.261477733486,-8827.101773408833,8.220967876314903,-8818.880805532517,-8826.231832651081,8.694086183713894,-8817.537746467367,-8827.23618379015,8.733965429943204,-8818.502218360207,-133096.32043915484,10.041956234905562,-133086.27848291994
0.0705,-8827.50718322176,8.245700456216444,-8819.261482765543,-8827.113123086872,8.232313324249256,-8818.880809762622,-8826.255907443943,8.712553409203341,-8817.54335403474,-8827.251189855519,8.748965676120253,-8818.502224179398,-133096.34585835686,10.067375373086389,-133086.27848298376
0.071,-8827.515367177906,8.253882785025942,-8819.26148439288,-8827.12449660677,8.243696742707744,-8818.880799864062,-8826.274443534794,8.731090000425596,-8817.543353534369,-8827.266243843022,8.764027021099627,-8818.502216821922,-133096.3713923947,10.092909347038658,-133086.27848304767
0.0715,-8827.5235902347,8.262106814109773,-8819.261483420589,-8827.130145458164,8.25511751158828,-8818.875027946577,-8826.293058303776,8.74969490179495,-8817.543363401981,-8827.281373170796,8.779148710577974,-8818.502224460217,-133096.39704023144,10.118557119837767,-133086.27848311162
0.072,-8827.531851676884,8.270372218323095,-8819.26147945856,-8827.138286737385,8.266575097160754,-8818.871711640224,-8826.311732200566,8.768367355284253,-8817.543364845282,-8827.296561387959,8.79432998874306,-8818.502231399216,-133096.42280082905,10.144317653448569,-133086.2784831756
0.0725,-8827.54015651125,8.278678676473838,-8819.261477834776,-8827.147430089894,8.27806916603267,-8818.869360923862,-8826.330465105953,8.787106624957335,-8817.543358480996,-8827.311799434605,8.80957007980057,-8818.502229354805,-133096.44867314844,10.17018990878289,-133086.27848323964
0.073,-8827.548506645146,8.287025850454395,-8819.261480794692,-8827.151260999623,8.28959925450889,-8818.861661745113,-8826.349280027332,8.805911942379772,-8817.543368084953,-8827.327095655384,8.824868221347646,-8818.502227434037,-133096.4746561495,10.19617284575644,-133086.27848330376
0.0735,-8827.556895402851,8.295413427658449,-8819.261481975193,-8827.166712907734,8.301164847381987,-8818.865548060352,-8826.368136552754,8.82478254469165,-8817.543354008061,-8827.342445997181,8.840223637275727,-8818.502222359906,-133096.50074879127,10.222265423345064,-133086.27848336793
0.074,-8827.565321115437,8.303841088475957,-8819.26148002696,-8827.178317693653,8.312765539722317,-8818.865552153931,-8826.387074855747,8.843717685967716,-8817.54335716978,-8827.357847122135,8.855635512808302,-8818.502211609328,-133096.52695003175,10.248466599640366,-133086.2784834321
0.0745,-8827.57379069704,8.312308509491547,-8819.261482187549,-8827.189948228779,8.32440095379905,-8818.86554727498,-8826.402817992153,8.862715632853254,-8817.5401023593,-8827.373321203175,8.871103033261349,-8818.502218169913,-133096.55325882824,10.274775331904689,-133086.27848349634
0.075,-8827.582298902455,8.320815366157353,-8819.261483536297,-8827.201608327809,8.336070615430287,-8818.865537712378,-8826.421887782994,8.88177561652402,-8817.540112166469,-8827.388850358906,8.88662542369229,-8818.502224935213,-133096.5796741372,10.301190576625546,-133086.27848356057
0.0755,-8827.590842870655,8.329361315707224,-8819.261481554948,-8827.213322309437,8.347774060876826,-8818.865548248561,-8826.441002396527,8.900897836910602,-8817.540104559615,-8827.404421714726,8.902201872467778,-8818.502219842258,-133096.60619491444,10.32771128956939,-133086.27848362486
0.076,-8827.599428562107,8.337946043822065,-8819.261482518285,-8827.225044635716,8.359510839874574,-8818.86553379584,-8826.458886770191,8.920081930405189,-8817.538804839785,-8827.42006602663,8.917831529421871,-8818.50223449721,-133096.63282011502,10.354336425834838,-133086.27848368918
0.0765,-8827.608055738392,8.346569232861894,-8819.26148650553,-8827.234981206837,8.371279990974422,-8818.863701215863,-8826.481566814366,8.939327390969417,-8817.542239423396,-8827.435735372486,8.933513579863213,-8818.502221792623,-133096.65954869342,10.381064939905247,-133086.27848375353
0.077,-8827.616709855976,8.355230555777636,-8819.2614793002,-8827.252581266346,8.3830809415447,-8818.869500324801,-8826.500896123829,8.958633015587942,-8817.542263108242,-8827.45729461092,8.94924384258542,-8818.508050768334,-133096.6863796036,10.40789578570077,-133086.2784838179
0.0775,-8827.625413326206,8.363929674508993,-8819.261483651697,-8827.264409927311,8.39491371286292,-8818.86949621445,-8826.5200612821,8.977999527925231,-8817.542061754175,-8827.473251728,8.965021363876463,-8818.508230364125,-133096.7133117989,10.434827916629816,-133086.27848388226
0.078,-8827.634150651875,8.37266625312006,-8819.261484398754,-8827.276272205296,8.4067779314624,-8818.869494273833,-8826.539496807041,8.997426178247089,-8817.542070628795,-8827.489076284352,8.980848631796963,-8818.508227652555,-133096.7403442323,10.461860285639982,-133086.27848394666
